InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
538272,P1001,Leather Wallet,2,2024-08-22 00:00:00,24.44,12414,Germany
538272,P1016,Cutting Board,1,2024-08-22 00:00:00,13.61,12414,Germany
538272,P1015,Kitchen Scale,1,2024-08-22 00:00:00,14.69,12414,Germany
538273,P1016,Cutting Board,3,2024-05-14 00:00:00,13.88,12415,United Kingdom
538274,P1056,Sticky Notes Pack,2,2024-05-24 00:00:00,4.15,12415,United Kingdom
538274,P1052,Kids Backpack,1,2024-05-24 00:00:00,21.81,12415,United Kingdom
538274,P1023,Wall Art Print,4,2024-05-24 00:00:00,21.95,12415,United Kingdom
538274,P1005,Bluetooth Speaker,4,2024-05-24 00:00:00,30.64,12415,United Kingdom
538274,P1049,Board Game,2,2024-05-24 00:00:00,18.6,12415,United Kingdom
538275,P1009,Sunglasses,3,2024-07-06 00:00:00,22.27,12415,United Kingdom
538275,P1040,Laptop Sleeve,2,2024-07-06 00:00:00,18.28,12415,United Kingdom
538276,P1058,Humidifier,2,2024-07-09 00:00:00,34.4,12415,United Kingdom
538276,P1046,Power Bank,1,2024-07-09 00:00:00,25.82,12415,United Kingdom
538276,P1009,Sunglasses,2,2024-07-09 00:00:00,22.37,12415,United Kingdom
538276,P1056,Sticky Notes Pack,2,2024-07-09 00:00:00,4.09,12415,United Kingdom
538277,P1007,Water Bottle,1,2024-09-07 00:00:00,8.86,12415,United Kingdom
538277,P1035,Wine Glasses (Set),2,2024-09-07 00:00:00,25.43,12415,United Kingdom
538277,P1017,Umbrella,3,2024-09-07 00:00:00,10.64,12415,United Kingdom
538277,P1052,Kids Backpack,4,2024-09-07 00:00:00,22.59,12415,United Kingdom
538277,P1014,Coffee Grinder,4,2024-09-07 00:00:00,33.5,12415,United Kingdom
538278,P1028,Perfume,2,2024-10-22 00:00:00,41.08,12415,United Kingdom
C538278,P1040,Laptop Sleeve,-3,2024-10-22 00:00:00,17.82,12415,United Kingdom
538279,P1051,Art Supplies Set,1,2024-09-16 00:00:00,26.24,12416,Germany
538279,P1008,Backpack,1,2024-09-16 00:00:00,46.83,12416,Germany
538279,P1016,Cutting Board,2,2024-09-16 00:00:00,13.74,12416,Germany
538280,P1020,Plant Pot,1,2024-11-16 00:00:00,13.29,12416,Germany
538280,P1010,Scented Candle,2,2024-11-16 00:00:00,7.91,12416,Germany
538280,P1024,Reusable Straws,1,2024-11-16 00:00:00,4.27,12416,Germany
C538280,P1043,Webcam,-1,2024-11-16 00:00:00,41.33,12416,Germany
538280,P1028,Perfume,1,2024-11-16 00:00:00,40.03,12416,Germany
538281,P1019,Photo Frame,1,2024-09-06 00:00:00,8.69,12417,France
538281,P1035,Wine Glasses (Set),1,2024-09-06 00:00:00,26.02,12417,France
538281,P1060,Storage Bins (Set),2,2024-09-06 00:00:00,18.84,12417,France
538282,P1007,Water Bottle,3,2024-07-30 00:00:00,8.37,12418,Netherlands
538282,P1048,Fitness Tracker,3,2024-07-30 00:00:00,54.54,12418,Netherlands
538282,P1018,Table Clock,2,2024-07-30 00:00:00,20.07,12418,Netherlands
538282,P1011,Throw Blanket,4,2024-07-30 00:00:00,27.24,12418,Netherlands
538282,P1004,Notebook Set,4,2024-07-30 00:00:00,5.07,12418,Netherlands
538283,P1031,Gym Bag,3,2024-08-05 00:00:00,30.07,12418,Netherlands
538283,P1035,Wine Glasses (Set),4,2024-08-05 00:00:00,25.29,12418,Netherlands
538283,P1053,Water Color Kit,4,2024-08-05 00:00:00,16.29,12418,Netherlands
538284,P1018,Table Clock,4,2024-10-02 00:00:00,18.16,12418,Netherlands
538284,P1047,Earbuds,1,2024-10-02 00:00:00,45.5,12418,Netherlands
538285,P1030,Running Socks,7,2024-01-05 00:00:00,5.84,12419,India
538286,P1004,Notebook Set,7,2024-02-18 00:00:00,5.02,12419,India
538286,P1053,Water Color Kit,7,2024-02-18 00:00:00,15.03,12419,India
538286,P1005,Bluetooth Speaker,5,2024-02-18 00:00:00,30.68,12419,India
538286,P1037,String Lights,6,2024-02-18 00:00:00,12.42,12419,India
538286,P1049,Board Game,2,2024-02-18 00:00:00,20.09,12419,India
538287,P1060,Storage Bins (Set),6,2024-04-01 00:00:00,19.61,12419,India
538287,P1056,Sticky Notes Pack,3,2024-04-01 00:00:00,3.84,12419,India
538288,P1025,Hair Dryer,3,2024-05-29 00:00:00,26.42,12419,India
538288,P1036,Cheese Board,4,2024-05-29 00:00:00,21.07,12419,India
538288,P1007,Water Bottle,4,2024-05-29 00:00:00,8.39,12419,India
538289,P1056,Sticky Notes Pack,2,2024-09-06 00:00:00,4.02,12419,India
538289,P1007,Water Bottle,6,2024-09-06 00:00:00,8.4,12419,India
538289,P1051,Art Supplies Set,6,2024-09-06 00:00:00,28.13,12419,India
538289,P1026,Makeup Brush Set,4,2024-09-06 00:00:00,21.51,12419,India
538290,P1003,Desk Lamp,5,2024-09-22 00:00:00,16.39,12419,India
538290,P1059,Nightlight,6,2024-09-22 00:00:00,10.6,12419,India
538290,P1014,Coffee Grinder,2,2024-09-22 00:00:00,35.14,12419,India
538290,P1010,Scented Candle,5,2024-09-22 00:00:00,7.61,12419,India
538290,P1030,Running Socks,4,2024-09-22 00:00:00,5.55,12419,India
538291,P1023,Wall Art Print,7,2024-10-11 00:00:00,20.81,12419,India
538291,P1041,Desk Mat,5,2024-10-11 00:00:00,13.94,12419,India
538291,P1030,Running Socks,4,2024-10-11 00:00:00,6.03,12419,India
538292,P1042,Keyboard,2,2024-11-02 00:00:00,51.24,12419,India
538292,P1005,Bluetooth Speaker,4,2024-11-02 00:00:00,33.15,12419,India
538293,P1010,Scented Candle,2,2024-01-31 00:00:00,7.29,12420,United Kingdom
538293,P1029,Leather Belt,4,2024-01-31 00:00:00,19.93,12420,United Kingdom
C538293,P1019,Photo Frame,-2,2024-01-31 00:00:00,8.78,12420,United Kingdom
538293,P1059,Nightlight,3,2024-01-31 00:00:00,10.04,12420,United Kingdom
538293,P1000,Ceramic Mug,6,2024-01-31 00:00:00,6.43,12420,United Kingdom
538294,P1015,Kitchen Scale,4,2024-02-21 00:00:00,15.96,12420,United Kingdom
538295,P1019,Photo Frame,5,2024-04-13 00:00:00,9.0,12420,United Kingdom
538295,P1021,Desk Organizer,5,2024-04-13 00:00:00,16.03,12420,United Kingdom
538296,P1020,Plant Pot,2,2024-05-14 00:00:00,12.65,12420,United Kingdom
538296,P1053,Water Color Kit,6,2024-05-14 00:00:00,15.29,12420,United Kingdom
538296,P1045,Cable Organizer,5,2024-05-14 00:00:00,6.18,12420,United Kingdom
538296,P1039,Diffuser,3,2024-05-14 00:00:00,30.14,12420,United Kingdom
538297,P1031,Gym Bag,6,2024-05-23 00:00:00,28.89,12420,United Kingdom
538297,P1027,Skincare Kit,4,2024-05-23 00:00:00,39.0,12420,United Kingdom
538297,P1029,Leather Belt,6,2024-05-23 00:00:00,19.32,12420,United Kingdom
538297,P1036,Cheese Board,2,2024-05-23 00:00:00,20.38,12420,United Kingdom
538297,P1001,Leather Wallet,6,2024-05-23 00:00:00,24.68,12420,United Kingdom
538298,P1020,Plant Pot,2,2024-06-18 00:00:00,13.43,12420,United Kingdom
538299,P1053,Water Color Kit,6,2024-08-08 00:00:00,16.16,12420,United Kingdom
538299,P1013,Travel Pillow,6,2024-08-08 00:00:00,12.55,12420,United Kingdom
538299,P1022,Cushion Cover,6,2024-08-08 00:00:00,10.44,12420,United Kingdom
538300,P1001,Leather Wallet,2,2024-10-18 00:00:00,22.31,12420,United Kingdom
538300,P1011,Throw Blanket,2,2024-10-18 00:00:00,27.88,12420,United Kingdom
538301,P1029,Leather Belt,7,2024-02-11 00:00:00,17.31,12421,Spain
538301,P1038,Wall Clock,2,2024-02-11 00:00:00,23.77,12421,Spain
538302,P1008,Backpack,6,2024-02-27 00:00:00,40.87,12421,Spain
538302,P1017,Umbrella,3,2024-02-27 00:00:00,11.1,12421,Spain
538302,P1021,Desk Organizer,6,2024-02-27 00:00:00,17.7,12421,Spain
538302,P1012,Phone Stand,3,2024-02-27 00:00:00,7.5,12421,Spain
538303,P1017,Umbrella,4,2024-03-31 00:00:00,11.2,12421,Spain
538303,P1055,Pen Set,5,2024-03-31 00:00:00,10.86,12421,Spain
538304,P1004,Notebook Set,5,2024-06-06 00:00:00,5.56,12421,Spain
538305,P1028,Perfume,5,2024-06-09 00:00:00,41.2,12421,Spain
538305,P1021,Desk Organizer,2,2024-06-09 00:00:00,15.59,12421,Spain
538305,P1048,Fitness Tracker,4,2024-06-09 00:00:00,54.44,12421,Spain
538305,P1042,Keyboard,5,2024-06-09 00:00:00,52.79,12421,Spain
538305,P1038,Wall Clock,7,2024-06-09 00:00:00,21.95,12421,Spain
538306,P1051,Art Supplies Set,2,2024-07-01 00:00:00,27.9,12421,Spain
C538307,P1038,Wall Clock,-5,2024-09-18 00:00:00,23.42,12421,Spain
538307,P1006,Yoga Mat,2,2024-09-18 00:00:00,20.26,12421,Spain
538308,P1035,Wine Glasses (Set),6,2024-09-28 00:00:00,26.42,12421,Spain
538308,P1006,Yoga Mat,5,2024-09-28 00:00:00,19.51,12421,Spain
538308,P1057,Desk Fan,5,2024-09-28 00:00:00,19.11,12421,Spain
538308,P1023,Wall Art Print,5,2024-09-28 00:00:00,20.47,12421,Spain
538309,P1023,Wall Art Print,3,2024-12-05 00:00:00,19.78,12421,Spain
538309,P1002,Wireless Mouse,5,2024-12-05 00:00:00,15.51,12421,Spain
538309,P1039,Diffuser,5,2024-12-05 00:00:00,27.44,12421,Spain
538310,P1035,Wine Glasses (Set),2,2024-10-04 00:00:00,26.23,12422,United Kingdom
538311,P1027,Skincare Kit,3,2024-04-23 00:00:00,37.97,12423,Germany
538311,P1028,Perfume,3,2024-04-23 00:00:00,41.62,12423,Germany
538312,P1036,Cheese Board,3,2024-04-24 00:00:00,22.44,12423,Germany
538312,P1012,Phone Stand,1,2024-04-24 00:00:00,7.5,12423,Germany
538312,P1007,Water Bottle,3,2024-04-24 00:00:00,8.72,12423,Germany
538313,P1058,Humidifier,4,2024-06-03 00:00:00,32.5,12423,Germany
538313,P1044,Monitor Stand,1,2024-06-03 00:00:00,31.43,12423,Germany
538313,P1047,Earbuds,4,2024-06-03 00:00:00,47.21,12423,Germany
538313,P1000,Ceramic Mug,4,2024-06-03 00:00:00,6.65,12423,Germany
538313,P1028,Perfume,3,2024-06-03 00:00:00,38.3,12423,Germany
538314,P1010,Scented Candle,1,2024-06-07 00:00:00,7.61,12423,Germany
538315,P1029,Leather Belt,2,2024-11-07 00:00:00,18.53,12423,Germany
538315,P1008,Backpack,2,2024-11-07 00:00:00,46.45,12423,Germany
538315,P1057,Desk Fan,1,2024-11-07 00:00:00,18.98,12423,Germany
538316,P1055,Pen Set,1,2024-09-25 00:00:00,11.93,12424,United Kingdom
538316,P1037,String Lights,1,2024-09-25 00:00:00,14.14,12424,United Kingdom
538316,P1034,Cookbook,2,2024-09-25 00:00:00,15.33,12424,United Kingdom
538316,P1035,Wine Glasses (Set),1,2024-09-25 00:00:00,23.91,12424,United Kingdom
538316,P1038,Wall Clock,1,2024-09-25 00:00:00,21.85,12424,United Kingdom
538317,P1025,Hair Dryer,3,2024-07-12 00:00:00,25.09,12425,Germany
538317,P1037,String Lights,3,2024-07-12 00:00:00,12.8,12425,Germany
538317,P1055,Pen Set,1,2024-07-12 00:00:00,10.81,12425,Germany
538318,P1044,Monitor Stand,1,2024-08-04 00:00:00,33.46,12425,Germany
538318,P1035,Wine Glasses (Set),2,2024-08-04 00:00:00,25.76,12425,Germany
538318,P1030,Running Socks,3,2024-08-04 00:00:00,6.05,12425,Germany
538318,P1019,Photo Frame,3,2024-08-04 00:00:00,9.05,12425,Germany
538319,P1049,Board Game,3,2024-08-07 00:00:00,18.36,12425,Germany
538319,P1055,Pen Set,1,2024-08-07 00:00:00,12.05,12425,Germany
538319,P1042,Keyboard,1,2024-08-07 00:00:00,53.29,12425,Germany
538319,P1047,Earbuds,4,2024-08-07 00:00:00,48.69,12425,Germany
538319,P1019,Photo Frame,4,2024-08-07 00:00:00,8.99,12425,Germany
538320,P1007,Water Bottle,1,2024-09-13 00:00:00,9.32,12425,Germany
538320,P1000,Ceramic Mug,2,2024-09-13 00:00:00,6.61,12425,Germany
538320,P1033,Protein Shaker,1,2024-09-13 00:00:00,8.24,12425,Germany
538320,P1049,Board Game,2,2024-09-13 00:00:00,18.59,12425,Germany
538321,P1018,Table Clock,4,2024-02-21 00:00:00,18.14,12426,Australia
538321,P1017,Umbrella,2,2024-02-21 00:00:00,10.4,12426,Australia
538321,P1024,Reusable Straws,4,2024-02-21 00:00:00,4.72,12426,Australia
538321,P1019,Photo Frame,2,2024-02-21 00:00:00,9.95,12426,Australia
538321,P1006,Yoga Mat,3,2024-02-21 00:00:00,20.91,12426,Australia
538322,P1009,Sunglasses,3,2024-05-05 00:00:00,19.89,12426,Australia
538322,P1059,Nightlight,4,2024-05-05 00:00:00,9.8,12426,Australia
538322,P1008,Backpack,1,2024-05-05 00:00:00,41.86,12426,Australia
538323,P1042,Keyboard,3,2024-05-10 00:00:00,50.37,12426,Australia
538324,P1048,Fitness Tracker,1,2024-07-15 00:00:00,59.32,12426,Australia
538324,P1004,Notebook Set,2,2024-07-15 00:00:00,5.14,12426,Australia
538324,P1024,Reusable Straws,3,2024-07-15 00:00:00,4.68,12426,Australia
538324,P1031,Gym Bag,4,2024-07-15 00:00:00,29.93,12426,Australia
538325,P1009,Sunglasses,3,2024-09-04 00:00:00,22.35,12426,Australia
538325,P1049,Board Game,2,2024-09-04 00:00:00,19.14,12426,Australia
538326,P1018,Table Clock,6,2024-03-07 00:00:00,19.25,12427,United Kingdom
538326,P1039,Diffuser,3,2024-03-07 00:00:00,30.02,12427,United Kingdom
538327,P1023,Wall Art Print,5,2024-04-05 00:00:00,19.32,12427,United Kingdom
538327,P1000,Ceramic Mug,3,2024-04-05 00:00:00,5.93,12427,United Kingdom
538327,P1033,Protein Shaker,7,2024-04-05 00:00:00,8.8,12427,United Kingdom
538328,P1011,Throw Blanket,7,2024-07-09 00:00:00,27.06,12427,United Kingdom
538328,P1047,Earbuds,6,2024-07-09 00:00:00,48.91,12427,United Kingdom
538328,P1044,Monitor Stand,4,2024-07-09 00:00:00,31.47,12427,United Kingdom
538329,P1041,Desk Mat,2,2024-09-05 00:00:00,14.5,12427,United Kingdom
538329,P1042,Keyboard,5,2024-09-05 00:00:00,50.79,12427,United Kingdom
538329,P1051,Art Supplies Set,3,2024-09-05 00:00:00,28.58,12427,United Kingdom
538329,P1031,Gym Bag,5,2024-09-05 00:00:00,27.69,12427,United Kingdom
538329,P1050,Puzzle 1000pc,4,2024-09-05 00:00:00,12.72,12427,United Kingdom
538330,P1051,Art Supplies Set,3,2024-09-06 00:00:00,24.78,12427,United Kingdom
538330,P1000,Ceramic Mug,7,2024-09-06 00:00:00,6.67,12427,United Kingdom
538330,P1033,Protein Shaker,5,2024-09-06 00:00:00,8.91,12427,United Kingdom
538331,P1001,Leather Wallet,5,2024-09-13 00:00:00,21.92,12427,United Kingdom
C538331,P1049,Board Game,-7,2024-09-13 00:00:00,18.35,12427,United Kingdom
538331,P1054,Journal,5,2024-09-13 00:00:00,8.79,12427,United Kingdom
538331,P1034,Cookbook,6,2024-09-13 00:00:00,13.64,12427,United Kingdom
538332,P1003,Desk Lamp,3,2024-09-17 00:00:00,18.3,12427,United Kingdom
538332,P1019,Photo Frame,3,2024-09-17 00:00:00,9.9,12427,United Kingdom
538333,P1049,Board Game,2,2024-09-20 00:00:00,19.91,12427,United Kingdom
538333,P1005,Bluetooth Speaker,6,2024-09-20 00:00:00,29.92,12427,United Kingdom
538333,P1047,Earbuds,2,2024-09-20 00:00:00,47.17,12427,United Kingdom
538333,P1033,Protein Shaker,4,2024-09-20 00:00:00,8.07,12427,United Kingdom
538333,P1035,Wine Glasses (Set),7,2024-09-20 00:00:00,25.34,12427,United Kingdom
538334,P1035,Wine Glasses (Set),7,2024-10-08 00:00:00,26.89,12427,United Kingdom
538335,P1006,Yoga Mat,7,2024-10-17 00:00:00,19.42,12427,United Kingdom
538335,P1017,Umbrella,4,2024-10-17 00:00:00,10.4,12427,United Kingdom
538335,P1034,Cookbook,3,2024-10-17 00:00:00,14.01,12427,United Kingdom
538335,P1027,Skincare Kit,5,2024-10-17 00:00:00,34.29,12427,United Kingdom
538336,P1050,Puzzle 1000pc,2,2024-11-23 00:00:00,12.74,12427,United Kingdom
538336,P1027,Skincare Kit,4,2024-11-23 00:00:00,36.01,12427,United Kingdom
538336,P1033,Protein Shaker,7,2024-11-23 00:00:00,8.8,12427,United Kingdom
538336,P1037,String Lights,3,2024-11-23 00:00:00,13.86,12427,United Kingdom
538337,P1033,Protein Shaker,5,2024-11-24 00:00:00,8.18,12427,United Kingdom
538337,P1020,Plant Pot,6,2024-11-24 00:00:00,13.3,12427,United Kingdom
538338,P1023,Wall Art Print,3,2024-11-26 00:00:00,21.94,12427,United Kingdom
538338,P1030,Running Socks,5,2024-11-26 00:00:00,5.77,12427,United Kingdom
538338,P1054,Journal,2,2024-11-26 00:00:00,8.59,12427,United Kingdom
538339,P1048,Fitness Tracker,1,2024-05-25 00:00:00,62.79,12428,France
538339,P1047,Earbuds,3,2024-05-25 00:00:00,49.57,12428,France
538339,P1010,Scented Candle,1,2024-05-25 00:00:00,7.23,12428,France
538339,P1006,Yoga Mat,3,2024-05-25 00:00:00,18.77,12428,France
538339,P1044,Monitor Stand,2,2024-05-25 00:00:00,34.31,12428,France
538340,P1011,Throw Blanket,3,2024-06-08 00:00:00,25.77,12428,France
538341,P1048,Fitness Tracker,4,2024-06-29 00:00:00,58.61,12428,France
C538341,P1032,Resistance Bands,-3,2024-06-29 00:00:00,12.42,12428,France
538341,P1006,Yoga Mat,3,2024-06-29 00:00:00,18.3,12428,France
538341,P1005,Bluetooth Speaker,3,2024-06-29 00:00:00,32.13,12428,France
538342,P1046,Power Bank,4,2024-07-05 00:00:00,24.21,12428,France
538342,P1005,Bluetooth Speaker,3,2024-07-05 00:00:00,32.33,12428,France
538343,P1048,Fitness Tracker,4,2024-07-29 00:00:00,55.87,12428,France
538343,P1034,Cookbook,3,2024-07-29 00:00:00,14.25,12428,France
538343,P1006,Yoga Mat,1,2024-07-29 00:00:00,18.61,12428,France
538344,P1054,Journal,2,2024-03-22 00:00:00,8.88,12429,USA
C538344,P1046,Power Bank,-2,2024-03-22 00:00:00,22.81,12429,USA
538345,P1034,Cookbook,1,2024-08-10 00:00:00,13.85,12429,USA
538346,P1035,Wine Glasses (Set),2,2024-04-06 00:00:00,23.76,12430,United Kingdom
538346,P1030,Running Socks,2,2024-04-06 00:00:00,6.06,12430,United Kingdom
538346,P1043,Webcam,1,2024-04-06 00:00:00,37.45,12430,United Kingdom
538346,P1012,Phone Stand,2,2024-04-06 00:00:00,6.82,12430,United Kingdom
538347,P1043,Webcam,2,2024-05-11 00:00:00,41.89,12430,United Kingdom
538348,P1011,Throw Blanket,4,2024-03-29 00:00:00,26.2,12431,Germany
538348,P1017,Umbrella,7,2024-03-29 00:00:00,10.99,12431,Germany
538349,P1013,Travel Pillow,6,2024-04-13 00:00:00,11.42,12431,Germany
538350,P1007,Water Bottle,6,2024-06-10 00:00:00,9.1,12431,Germany
538350,P1023,Wall Art Print,3,2024-06-10 00:00:00,19.05,12431,Germany
538350,P1020,Plant Pot,2,2024-06-10 00:00:00,12.23,12431,Germany
538350,P1053,Water Color Kit,4,2024-06-10 00:00:00,16.66,12431,Germany
538350,P1039,Diffuser,3,2024-06-10 00:00:00,28.55,12431,Germany
538351,P1024,Reusable Straws,6,2024-07-10 00:00:00,4.68,12431,Germany
538351,P1054,Journal,3,2024-07-10 00:00:00,9.35,12431,Germany
538351,P1020,Plant Pot,7,2024-07-10 00:00:00,12.49,12431,Germany
538351,P1052,Kids Backpack,2,2024-07-10 00:00:00,21.28,12431,Germany
538351,P1033,Protein Shaker,5,2024-07-10 00:00:00,8.04,12431,Germany
538352,P1022,Cushion Cover,5,2024-08-19 00:00:00,10.22,12431,Germany
538353,P1020,Plant Pot,2,2024-03-09 00:00:00,11.9,12432,Germany
538353,P1003,Desk Lamp,1,2024-03-09 00:00:00,17.04,12432,Germany
538353,P1058,Humidifier,2,2024-03-09 00:00:00,34.52,12432,Germany
538353,P1049,Board Game,1,2024-03-09 00:00:00,20.51,12432,Germany
538353,P1034,Cookbook,2,2024-03-09 00:00:00,15.16,12432,Germany
538354,P1020,Plant Pot,4,2024-04-14 00:00:00,12.32,12432,Germany
538354,P1052,Kids Backpack,2,2024-04-14 00:00:00,22.73,12432,Germany
538354,P1042,Keyboard,2,2024-04-14 00:00:00,57.57,12432,Germany
538354,P1056,Sticky Notes Pack,4,2024-04-14 00:00:00,4.1,12432,Germany
538354,P1036,Cheese Board,4,2024-04-14 00:00:00,20.21,12432,Germany
538355,P1003,Desk Lamp,1,2024-05-12 00:00:00,17.76,12432,Germany
538355,P1020,Plant Pot,4,2024-05-12 00:00:00,12.86,12432,Germany
538356,P1055,Pen Set,1,2024-07-31 00:00:00,11.3,12432,Germany
538356,P1028,Perfume,2,2024-07-31 00:00:00,39.76,12432,Germany
538357,P1038,Wall Clock,3,2024-08-27 00:00:00,24.18,12432,Germany
538357,P1006,Yoga Mat,2,2024-08-27 00:00:00,19.18,12432,Germany
538358,P1005,Bluetooth Speaker,1,2024-10-21 00:00:00,31.13,12433,United Kingdom
538358,P1030,Running Socks,2,2024-10-21 00:00:00,6.18,12433,United Kingdom
538358,P1053,Water Color Kit,1,2024-10-21 00:00:00,17.21,12433,United Kingdom
538358,P1021,Desk Organizer,2,2024-10-21 00:00:00,16.42,12433,United Kingdom
538359,P1026,Makeup Brush Set,2,2024-11-22 00:00:00,23.11,12434,United Kingdom
538360,P1000,Ceramic Mug,3,2024-02-17 00:00:00,6.61,12435,India
538360,P1013,Travel Pillow,4,2024-02-17 00:00:00,11.49,12435,India
538360,P1010,Scented Candle,3,2024-02-17 00:00:00,7.94,12435,India
538361,P1000,Ceramic Mug,3,2024-03-18 00:00:00,6.45,12435,India
538361,P1057,Desk Fan,5,2024-03-18 00:00:00,21.88,12435,India
538362,P1058,Humidifier,5,2024-03-20 00:00:00,35.64,12435,India
538363,P1049,Board Game,4,2024-06-12 00:00:00,19.46,12435,India
538363,P1048,Fitness Tracker,5,2024-06-12 00:00:00,60.62,12435,India
538363,P1011,Throw Blanket,6,2024-06-12 00:00:00,27.24,12435,India
538363,P1013,Travel Pillow,5,2024-06-12 00:00:00,11.52,12435,India
538363,P1005,Bluetooth Speaker,5,2024-06-12 00:00:00,33.3,12435,India
538364,P1042,Keyboard,3,2024-06-16 00:00:00,51.37,12435,India
538364,P1055,Pen Set,6,2024-06-16 00:00:00,11.4,12435,India
538364,P1047,Earbuds,7,2024-06-16 00:00:00,47.6,12435,India
538364,P1003,Desk Lamp,5,2024-06-16 00:00:00,18.6,12435,India
538364,P1045,Cable Organizer,3,2024-06-16 00:00:00,5.9,12435,India
538365,P1036,Cheese Board,7,2024-10-30 00:00:00,20.4,12435,India
538365,P1012,Phone Stand,5,2024-10-30 00:00:00,6.96,12435,India
538365,P1044,Monitor Stand,5,2024-10-30 00:00:00,33.39,12435,India
538365,P1059,Nightlight,4,2024-10-30 00:00:00,10.31,12435,India
538366,P1014,Coffee Grinder,5,2024-11-03 00:00:00,33.62,12435,India
538366,P1018,Table Clock,5,2024-11-03 00:00:00,18.21,12435,India
538366,P1010,Scented Candle,7,2024-11-03 00:00:00,8.14,12435,India
538366,P1001,Leather Wallet,7,2024-11-03 00:00:00,23.15,12435,India
538367,P1001,Leather Wallet,2,2024-03-06 00:00:00,21.92,12436,Germany
538367,P1010,Scented Candle,1,2024-03-06 00:00:00,7.82,12436,Germany
538367,P1045,Cable Organizer,1,2024-03-06 00:00:00,6.34,12436,Germany
538368,P1003,Desk Lamp,1,2024-03-20 00:00:00,18.18,12436,Germany
538368,P1027,Skincare Kit,2,2024-03-20 00:00:00,37.65,12436,Germany
538368,P1042,Keyboard,2,2024-03-20 00:00:00,51.59,12436,Germany
538369,P1028,Perfume,6,2024-01-17 00:00:00,39.36,12437,United Kingdom
538370,P1027,Skincare Kit,4,2024-02-10 00:00:00,34.41,12437,United Kingdom
538370,P1040,Laptop Sleeve,4,2024-02-10 00:00:00,19.14,12437,United Kingdom
538371,P1052,Kids Backpack,3,2024-03-15 00:00:00,20.74,12437,United Kingdom
538372,P1001,Leather Wallet,6,2024-03-16 00:00:00,24.37,12437,United Kingdom
538372,P1035,Wine Glasses (Set),3,2024-03-16 00:00:00,23.41,12437,United Kingdom
538373,P1055,Pen Set,2,2024-05-31 00:00:00,11.2,12437,United Kingdom
538373,P1041,Desk Mat,7,2024-05-31 00:00:00,14.02,12437,United Kingdom
C538373,P1035,Wine Glasses (Set),-2,2024-05-31 00:00:00,24.45,12437,United Kingdom
538373,P1023,Wall Art Print,3,2024-05-31 00:00:00,19.25,12437,United Kingdom
538373,P1011,Throw Blanket,3,2024-05-31 00:00:00,25.48,12437,United Kingdom
538374,P1039,Diffuser,5,2024-05-05 00:00:00,28.05,12438,United Kingdom
